,Dataset,Nome,unit_id,Área_Total,Área sobreposta com CAR,CARs na interseção,Percentual sobreposto
AM0013000,Assen.,PA VILA AMAZÔNIA (AM0013000),AM0013000,854.2707865775992,26.741731377313517,9,3.130357703609052
AP0053000,Assen.,PAE ILHA DE ARUAS (AP0053000),AP0053000,55.53439452511982,54.84226041111548,2,98.75368387478994
AT0006000,Assen.,PA SURUBIM (AT0006000),AT0006000,2031.6565224615645,1691.052655976642,256,83.2351648657498
AT0009000,Assen.,PA ASSURINI (AT0009000),AT0009000,361.42124352142224,319.66846087417053,30,88.44761247555806
AT0010000,Assen.,PA RIO DO PEIXE (AT0010000),AT0010000,257.2400622713015,236.57677805287625,23,91.96731487468213
AT0019000,Assen.,PA UIRAPURU (AT0019000),AT0019000,219.96672294200326,137.3849026185462,19,62.45713023363506
AT0020000,Assen.,PA TUTUÍ SUL (AT0020000),AT0020000,203.5389228056835,203.40054961855765,23,99.9320163508687
AT0021000,Assen.,PA GROTÃO DA ONÇA (AT0021000),AT0021000,158.40404048558884,158.40404048558923,27,100.00000000000024
AT0022000,Assen.,PA RIO TRAIRÃO (AT0022000),AT0022000,160.56231754923505,147.8083662876371,19,92.05669707795103
AT0023000,Assen.,PA CANOÉ (AT0023000),AT0023000,364.9553443889495,174.80077522505513,80,47.89648320337022
AT0024000,Assen.,PA ARARAQUARA (AT0024000),AT0024000,137.19683769574118,100.00204865358997,28,72.88947058339829
AT0026000,Assen.,PA PILÃO POENTE (AT0026000),AT0026000,199.94547111100889,164.65246924031064,39,82.34868653208768
AT0028000,Assen.,PA BRASIL NOVO (AT0028000),AT0028000,71.20953389212383,66.3617551914691,7,93.19223362984135
AT0036000,Assen.,PA BOM JARDIM (AT0036000),AT0036000,951.4450447016544,915.4070803454769,201,96.2122915499047
AT0037000,Assen.,PA RIO ARATAÚ (AT0037000),AT0037000,692.1282996993826,606.199611888772,144,87.58486138365781
AT0039000,Assen.,PA PILÃO POENTE III (AT0039000),AT0039000,316.05209310994366,233.19096974459268,51,73.78244752312827
AT0040000,Assen.,PA PILÃO POENTE II (AT0040000),AT0040000,839.8940635930354,744.2823445837537,132,88.6162168356973
AT0041000,Assen.,PA ALTO PARÁ (AT0041000),AT0041000,450.8066777150958,416.88291277352494,26,92.47487523620707
AT0044000,Assen.,PA PLACAS (AT0044000),AT0044000,287.2335409714631,285.74044758933917,25,99.48018139626936
AT0045000,Assen.,PA RIO DAS PEDRAS (AT0045000),AT0045000,241.86406669647118,240.36435495967052,15,99.37993611151724
AT0046000,Assen.,PA CURUÁ-UNA (AT0046000),AT0046000,172.45327969272512,171.14045265197117,26,99.23873466303851
AT0048000,Assen.,PA IGARAPÉ FLORES (AT0048000),AT0048000,221.35866336567986,218.7604440430112,43,98.82624005622203
AT0049000,Assen.,PA PENETECAUA (AT0049000),AT0049000,227.5538370162658,225.71403842150764,37,99.19148865214405
AT0051000,Assen.,PA LARANJAL (AT0051000),AT0051000,127.40491872813001,126.46211190171208,20,99.25999181520629
AT0058000,Assen.,PA RESSACA (AT0058000),AT0058000,410.67400511996215,410.6740051196445,37,99.99999999992265
AT0059000,Assen.,PA MORRO DOS ARARAS (AT0059000),AT0059000,161.2099865000634,161.20998650006396,28,100.00000000000036
AT0060000,Assen.,PA ITAPUAMA (AT0060000),AT0060000,636.0722884203428,636.0098856789662,71,99.99018936329837
AT0061000,Assen.,PA JURAUÁ (AT0061000),AT0061000,92.09964834768415,76.16981824048024,20,82.70370148747212
AT0062000,Assen.,PA ARAPARI (AT0062000),AT0062000,89.11599752983051,69.76350723690133,11,78.28393236977327
AT0064000,Assen.,PA TUTUÍ NORTE (AT0064000),AT0064000,245.80613384578254,244.83401919518738,33,99.60451977524488
AT0067000,Assen.,PDS ANAPU I (AT0067000),AT0067000,204.4749854639766,204.47498546397492,5,99.99999999999918
AT0070000,Assen.,PDS VIROLA JATOBÁ (AT0070000),AT0070000,416.68599851532815,416.6859968568728,59,99.99999960198919
AT0101000,Assen.,PDS ADEMIR FREDERICCE (AT0101000),AT0101000,2343.9116915990503,2338.237723334996,140,99.75792738760634
AT0118000,Assen.,PDS BRASÍLIA (AT0118000),AT0118000,199.8203529248161,199.03908400515155,39,99.60901434301915
AT0126000,Assen.,PDS ÁGUA PRETA (AT0126000),AT0126000,248.86757774581412,247.5053770565328,31,99.45264035531675
AT0127000,Assen.,PDS CASTANHEIRA (AT0127000),AT0127000,258.4291443564946,252.37018388932657,50,97.65546549238661
AT0128000,Assen.,PA RENASCER (AT0128000),AT0128000,85.88034521156513,85.23473855324544,18,99.24824864556699
AT0129000,Assen.,PA CUPUZAL (AT0129000),AT0129000,113.2042573197838,113.08775143061445,26,99.89708347377763
AT0130000,Assen.,PA TERRA PARA PAZ (AT0130000),AT0130000,639.5349042951927,635.4402586580461,72,99.35974633915265
AT0171000,Assen.,PA ANAPUZINHO (AT0171000),AT0171000,181.61971164440882,181.56499504675153,36,99.9698729850621
AT0172000,Assen.,PDS SANTA CLARA (AT0172000),AT0172000,241.90304128430145,241.8715036418863,32,99.98696269288402
AT0177000,Assen.,PDS HORIZONTE NOVO (AT0177000),AT0177000,222.73233257798168,221.25112349449924,51,99.33498245794024
AT0181000,Assen.,PA MACANÃ I (AT0181000),AT0181000,261.5002554730082,233.84886121455384,25,89.42586338646673
AT0182000,Assen.,PA MACANÃ II (AT0182000),AT0182000,314.63634733003914,287.01015198967013,17,91.21964274795296
AT0183000,Assen.,PDS ITATÁ (AT0183000),AT0183000,524.7849244147257,524.7470217955159,21,99.99277749465612
AT0208000,Assen.,PDS ARTHUR FALEIRO (AT0208000),AT0208000,227.37373567713053,225.83262308252418,35,99.32221169256123
AT0209000,Assen.,PDS AVELINO RIBEIRO (AT0209000),AT0209000,216.7828360245525,216.6970816821706,30,99.96044228226067
AT0238000,Assen.,PAC OURO BRANCO I (AT0238000),AT0238000,398.7412934475974,395.4912433161207,17,99.1849226089989
AT0215000,Assen.,PDS MÃE MENININHA (AT0215000),AT0215000,123.2366688307294,123.15698368944095,24,99.9353397474595
AT0216000,Assen.,PDS ESPERANÇA (AT0216000),AT0216000,181.7458733225039,181.73216613105714,18,99.99245804529357
AT0217000,Assen.,PA ESPERANÇA (AT0217000),AT0217000,150.86908529604077,150.86908431255185,30,99.99999934811767
AT0239000,Assen.,PAC OURO BRANCO II (AT0239000),AT0239000,371.00804479794533,368.7945642194359,9,99.40338744414157
AT0246000,Assen.,PDS IRMÃ DOROTHY (AT0246000),AT0246000,305.4017179206449,257.2077566418054,19,84.2194858604685
AT0263000,Assen.,PDS CASTANHEIRA II (AT0263000),AT0263000,74.4933978234925,73.9982759959084,5,99.33534804150395
AT0264000,Assen.,PA MATA PRETA (AT0264000),AT0264000,122.02702827228373,101.9919350419929,16,83.58142985701026
AT0266000,Assen.,PDS NOVA REPUBLICA (AT0266000),AT0266000,29.49448119135281,29.492230030706267,1,99.99236751908963
AT0267000,Assen.,PA DIVINO PAI ETERNO (AT0267000),AT0267000,53.23904415852851,53.05998470954402,1,99.66366892603986
AT0268000,Assen.,PA TERRA NOVA (AT0268000),AT0268000,14.128915917740928,14.035635575196098,3,99.33979122610744
AT0234000,Assen.,PA PARAÍSO DO NORTE (AT0234000),AT0234000,1130.562590100712,1127.5174283742813,70,99.73065076156824
AT0235000,Assen.,PAC SÃO SEBASTIÃO DO TUTUÍ (AT0235000),AT0235000,398.5502032867918,389.4836338103544,19,97.72511231918422
AT0236000,Assen.,PAC NOVA UNIÃO (AT0236000),AT0236000,316.3612223733408,311.24889195062457,39,98.38402115646046
AT0237000,Assen.,PDS OURO BRANCO (AT0237000),AT0237000,546.3390237638888,543.7079586747639,31,99.5184189716124
MA0462000,Assen.,PA GURUPI (MA0462000),MA0462000,124.87739984653062,0.0,0,0.0
MA0618000,Assen.,PA VALE DO IPÊ (MA0618000),MA0618000,4.179451698323584,0.0,0,0.0
MA1002000,Assen.,PA FÊNIX (MA1002000),MA1002000,93.7561960799406,0.0,0,0.0
MB0001000,Assen.,PA RIBEIRÃO DE FOGO (MB0001000),MB0001000,78.69141039349606,67.18767208894816,13,85.38120203078901
MB0002000,Assen.,PA CASTANHAL ARARAS (MB0002000),MB0002000,50.16779277040218,50.04567182394267,2,99.75657500616299
MB0004000,Assen.,PA TUERE (MB0004000),MB0004000,1404.5051559586645,1402.7881159359529,168,99.87774768818561
MB0005000,Assen.,PA JONCON/3 IRMÃOS (MB0005000),MB0005000,261.4585805516643,213.98979897827007,26,81.84462660462796
MB0006000,Assen.,PA JACUNDA (MB0006000),MB0006000,137.11095073399477,116.87461764760889,7,85.24090674154405
MB0007000,Assen.,PA INGÁ (MB0007000),MB0007000,108.34669152248779,95.74935678419538,38,88.37312467849766
MB0008000,Assen.,PA RIO DA ESQUERDA (MB0008000),MB0008000,396.6467564162463,226.9161729196564,73,57.20862940362169
MB0009000,Assen.,PA INDEPENDENCIA (MB0009000),MB0009000,18.135563131023662,17.4499353938492,2,96.21942956928868
MB0010000,Assen.,PA ARRAIAPORÃ (MB0010000),MB0010000,82.87206007269985,82.16541707436042,15,99.14730851662246
MB0011000,Assen.,PA CARAJAS II E III (MB0011000),MB0011000,283.3253703121541,277.04503910461915,40,97.78335021653174
MB0013000,Assen.,PA SERENO (MB0013000),MB0013000,199.25313226884248,197.51796269845647,38,99.12916321533916
MB0014000,Assen.,PA CINZEIRO (MB0014000),MB0014000,55.47338490602739,21.45188274877864,7,38.67058551613246
MB0015000,Assen.,PA CARAJAS/TAMBORIL (MB0015000),MB0015000,139.59890614070886,139.59890613463594,42,99.99999999564973
MB0016000,Assen.,PA SÃO JORGE (MB0016000),MB0016000,45.91897339644267,45.918973396414835,13,99.99999999993939
MB0017000,Assen.,PA MENINA MOÇA (MB0017000),MB0017000,32.28511872432809,28.000453544923918,1,86.72866835030247
MB0018000,Assen.,PA ITAIPAVAS/LOTE-143 (MB0018000),MB0018000,45.49281771051962,45.368990315805185,6,99.72780891370067
MB0019000,Assen.,PA LAGOA BONITA (MB0019000),MB0019000,197.51755348631366,184.93216780564055,26,93.62821913367554
MB0020000,Assen.,PA ABÓBORA (MB0020000),MB0020000,124.48437076040082,114.27722778985074,16,91.80046225224842
MB0021000,Assen.,PA PAULO FONTELES (MB0021000),MB0021000,168.09202554208812,165.18450728065773,20,98.27028185777773
MB0022000,Assen.,PA GROTÃO DOS CABOCLOS (MB0022000),MB0022000,411.95178852359356,410.2279436702333,73,99.58154208784032
MB0024000,Assen.,PA VENEZA (MB0024000),MB0024000,100.74416288823278,99.9947992167194,9,99.25617162321878
MB0027000,Assen.,PA BELA VISTA (MB0027000),MB0027000,187.31756691494755,186.1336740285688,17,99.36797551565662
MB0028000,Assen.,PA ARRAIAS (MB0028000),MB0028000,36.785761314155586,30.436740132967802,2,82.74054700957187
MB0029000,Assen.,PA CINTURAO VERDE I E II (MB0029000),MB0029000,824.3652433739106,821.7195811341678,194,99.6790667412281
MB0025000,Assen.,PA TUCUMA (MB0025000),MB0025000,3948.2148777479047,3928.2760138388717,790,99.49499040638827
MB0026000,Assen.,PA JUSSAMA (MB0026000),MB0026000,62.90162432088886,59.571741066918364,15,94.70620466494904
MB0031000,Assen.,PA CENTRO DA MATA (MB0031000),MB0031000,44.96479686742109,44.43132312689265,9,98.8135746679755
MB0032000,Assen.,PA ITAIPAVAS/LOTE 142 (MB0032000),MB0032000,43.90886499646516,43.57294191709028,12,99.23495385407497
MB0033000,Assen.,PA JOÃO CANUTO (MB0033000),MB0033000,30.037382647017406,7.0664024375002965,5,23.525360117227002
MB0034000,Assen.,PA MARAJOARA (MB0034000),MB0034000,48.11645332221129,19.67593408931213,5,40.89232005017588
MB0035000,Assen.,PA PALMEIRAS (MB0035000),MB0035000,247.82332201644792,211.0696204665223,38,85.16939356196417
MB0037000,Assen.,PA RIO GELADO (MB0037000),MB0037000,1672.5990173326559,1672.5990173326538,259,99.99999999999987
MB0038000,Assen.,PA SÃO JOSÉ DOS TRÊS MORROS (MB0038000),MB0038000,24.294745504319692,24.294745377084336,8,99.99999947628446
MB0039000,Assen.,PA SAGITARIO (MB0039000),MB0039000,24.347955813300086,17.862164232335026,3,73.3620693634486
MB0040000,Assen.,PA AGUA FRIA (MB0040000),MB0040000,79.48335845803444,78.92319143863527,19,99.29523987125566
MB0041000,Assen.,PA CACHOEIRA PRETA (MB0041000),MB0041000,20.642899318206982,20.041464657382402,5,97.08648164410647
MB0042000,Assen.,PA IPIRANGA (MB0042000),MB0042000,31.61092081402776,5.795589010298882,3,18.33413535909088
MB0043000,Assen.,PA JUSSARA (MB0043000),MB0043000,30.232218498960094,30.23112264739833,10,99.99637521949704
MB0044000,Assen.,PA GAMELEIRA (MB0044000),MB0044000,402.4014547786702,395.3995110608707,74,98.25996063516949
MB0045000,Assen.,PA VALE FORMOSO (MB0045000),MB0045000,33.72288905995084,33.43361024889142,4,99.14218852796049
MB0046000,Assen.,PA RIO BRANCO (MB0046000),MB0046000,119.41341801372332,119.06384374275419,8,99.70725712672511
MB0047000,Assen.,PA INGÁ II (MB0047000),MB0047000,26.55570603561498,25.336965498391844,5,95.41062649364838
MB0048000,Assen.,PA INGÁ III (MB0048000),MB0048000,38.646562836966766,35.096765728998186,10,90.81471456350815
MB0049000,Assen.,PA JACARE (MB0049000),MB0049000,29.86835312444844,23.443061294796557,2,78.48796080962185
MB0050000,Assen.,PA RIO VERMELHO (MB0050000),MB0050000,62.2702140948233,62.27021370854862,5,99.99999937967985
MB0051000,Assen.,PA ELDORADO (MB0051000),MB0051000,78.25639385526584,77.75378512155785,20,99.35774099859808
MB0052000,Assen.,PA CASTANHEIRA (MB0052000),MB0052000,59.30598043680302,58.270385661688984,15,98.25381054745806
MB0053000,Assen.,PA TANCREDO NEVES (MB0053000),MB0053000,220.73535468267613,219.72176976355732,45,99.54081441979427
MB0054000,Assen.,PA COLONIA S. JOSE DO XINGU (MB0054000),MB0054000,689.5690053552551,686.4521078254182,141,99.54799338345681
MB0055000,Assen.,PA APERTAR DA HORA (MB0055000),MB0055000,44.20111684951567,43.10773469105697,3,97.5263472138472
MB0056000,Assen.,PA ITACAIUNAS-AÇU (MB0056000),MB0056000,44.36625889162781,42.25652708094065,5,95.24473808837357
MB0057000,Assen.,PA CEDRINHO (MB0057000),MB0057000,29.300461426988633,29.020673686561388,5,99.04510807406763
MB0058000,Assen.,PA FORTALEZA I E II (MB0058000),MB0058000,57.860615406471496,57.366070295147864,8,99.14528197142486
MB0059000,Assen.,PA JOVENCRELANDIA I E II (MB0059000),MB0059000,30.911018347125435,30.81396637746435,10,99.68602791221173
MB0060000,Assen.,PA ALDEIA I E II (MB0060000),MB0060000,86.60233306184662,85.5167212932267,20,98.74644050542535
MB0061000,Assen.,PA LONTRA (MB0061000),MB0061000,24.331885926793102,23.089451870810958,4,94.89380289008326
MB0062000,Assen.,PA PECOSA (MB0062000),MB0062000,76.86266092662765,64.78287080707891,14,84.2839293176696
MB0063000,Assen.,PA ARAGUAXIM II (MB0063000),MB0063000,352.23759174408656,266.78457630241314,82,75.73995012327983
MB0064000,Assen.,PA SÃO DOMINGOS (MB0064000),MB0064000,29.300182466763825,27.45201078695904,4,93.69228610811135
MB0065000,Assen.,PA TUPÃ-CIRETÃ - LOTE 160 (MB0065000),MB0065000,44.04572128651526,35.19267967629358,12,79.90033685080763
MB0066000,Assen.,PA PARAUAPEBAS I (MB0066000),MB0066000,29.58393385568888,28.57263321782668,4,96.58158836213147
MB0067000,Assen.,PA PALMARES (MB0067000),MB0067000,149.00929602025778,147.45499547977565,3,98.95691035257906
MB0068000,Assen.,PA ESTRELA DO PARÁ (MB0068000),MB0068000,26.20003690082174,26.001837140285502,10,99.2435134298226
MB0069000,Assen.,PA JACIRA II (MB0069000),MB0069000,12.925116056473959,12.924993317521903,4,99.99905038413954
MB0070000,Assen.,PA SANTO ANTONIO (MB0070000),MB0070000,36.65961396412456,33.751502892697076,6,92.06726215318746
MB0071000,Assen.,PA ITAIPAVAS II - LOTE 134 (MB0071000),MB0071000,44.98730840140643,43.385380978746305,8,96.43915699875468
MB0072000,Assen.,PA ITAIPAVAS III-LOTE 147 (MB0072000),MB0072000,44.50404615937576,44.50404615937504,13,99.99999999999837
MB0073000,Assen.,PA ITACAIUNAS (MB0073000),MB0073000,52.473732915553214,51.82860654893108,9,98.7705727594026
MB0074000,Assen.,PA SANTA CRISTINA (MB0074000),MB0074000,90.9284506817894,90.90053627504199,16,99.96930069022609
MB0075000,Assen.,PA MATA AZUL I (MB0075000),MB0075000,43.85054066713825,43.16780319803505,9,98.44303523122842
MB0076000,Assen.,PA ANGELIN (MB0076000),MB0076000,111.8272221203607,93.280422787106,9,83.4147723768971
MB0077000,Assen.,PA CURRAL DE PEDRAS (MB0077000),MB0077000,90.580008078431,90.24828677463633,9,99.63378088517342
MB0078000,Assen.,PA CANARANA (MB0078000),MB0078000,121.34507740472993,118.66178251473904,3,97.78870725753372
MB0079000,Assen.,PA REDENÇÃO (MB0079000),MB0079000,30.707229935246907,29.650173335474946,4,96.55762958104329
MB0080000,Assen.,PA AGRISA (MB0080000),MB0080000,92.33452905831776,92.11349049903352,2,99.76061115864398
MB0081000,Assen.,PA PARAUAPEBAS II (MB0081000),MB0081000,29.561922338794794,29.2884870249755,10,99.07504217524968
MB0082000,Assen.,PA MARIA LUIZA (MB0082000),MB0082000,38.9766183749259,23.33095133626785,3,59.858839245215066
MB0083000,Assen.,PA MATA VERDE (MB0083000),MB0083000,313.791619009313,160.4750820578859,84,51.14065269318846
MB0084000,Assen.,PA SÃO SEBASTIÃO - LOTE 86 (MB0084000),MB0084000,28.120481679387407,13.919015058427336,3,49.49778320700002
MB0085000,Assen.,PA 17 DE ABRIL (MB0085000),MB0085000,179.32174846025234,177.71374119689546,11,99.1032837471394
MB0086000,Assen.,PA NOVO ARAGUAIA - LOTE 03 (MB0086000),MB0086000,39.32730369853316,38.88838056089885,4,98.88392262790526
MB0088000,Assen.,PA SUDOESTE (MB0088000),MB0088000,382.0733262625975,376.57185570677143,61,98.56010085560254
MB0089000,Assen.,PA GROTÃO (MB0089000),MB0089000,36.34355051679614,35.476589298247156,7,97.61453901387999
MB0090000,Assen.,PA AGROPECUS (MB0090000),MB0090000,411.71226341924836,375.9948777772168,109,91.32467288066657
MB0091000,Assen.,PA EMBAUBAL (MB0091000),MB0091000,17.817875997723256,14.93466598287106,2,83.81844157395298
MB0092000,Assen.,PA SÃO FRANCISCO (MB0092000),MB0092000,74.42708981736408,74.15137795795061,14,99.62955442690286
MB0093000,Assen.,PA CAMPOS ALTOS (MB0093000),MB0093000,89.53970193244128,89.36598283437799,6,99.80598651289418
MB0094000,Assen.,PA UBA (MB0094000),MB0094000,41.79246665658292,41.46310972891061,4,99.2119227362704
MB0095000,Assen.,PA SANTA MARIA DO PONTAL (MB0095000),MB0095000,47.009520499784195,44.9701469286646,10,95.66178606070028
MB0096000,Assen.,PA SUÇUAPARA (MB0096000),MB0096000,90.13049457991096,90.03214017837874,29,99.89087555550357
MB0097000,Assen.,PA RECANTÃO (MB0097000),MB0097000,29.40325616560198,29.22932143496928,11,99.4084507863582
MB0098000,Assen.,PA TOCANTINS (MB0098000),MB0098000,21.13192132603523,20.784335369367206,1,98.35516159981256
MB0099000,Assen.,PA MONTES BELOS (MB0099000),MB0099000,326.3320220265032,282.1978225687793,64,86.47567615839445
MB0100000,Assen.,PA NAZARÉ (MB0100000),MB0100000,122.51173695228289,121.59999367218983,20,99.25579107539045
MB0101000,Assen.,PA JEQUIÉ (MB0101000),MB0101000,24.819511407794717,24.81951140775768,3,99.99999999985077
MB0102000,Assen.,PA DIACUI (MB0102000),MB0102000,30.065169844837033,29.7473900995567,2,98.94303026751435
MB0103000,Assen.,PA INAJÁ (MB0103000),MB0103000,63.36608625435674,62.41406317897745,4,98.49758264766774
MB0104000,Assen.,PA BURITIRANA (MB0104000),MB0104000,438.4277236267445,436.0944261884801,94,99.46780340007629
MB0105000,Assen.,PAE PRAIALTA PIRANHEIRA (MB0105000),MB0105000,197.7554330861245,174.20981726587394,25,88.09356817519334
MB0106000,Assen.,PA GAÚCHA (MB0106000),MB0106000,39.74858111154598,39.31465091725752,7,98.90831274437008
MB0107000,Assen.,PA PEDRO MONTEIRO DA SILVA (MB0107000),MB0107000,10.787437603748566,9.317610843683067,2,86.37464415502394
MB0108000,Assen.,PA ESCALADA DO NORTE (MB0108000),MB0108000,29.823329028135966,29.792833585895895,3,99.89774635081382
MB0109000,Assen.,PA MANAH (MB0109000),MB0109000,88.29747603407456,88.04904989895465,17,99.71864865647571
MB0110000,Assen.,PA BARRA MANSA (MB0110000),MB0110000,31.065739406978864,20.82895962401476,3,67.04800858316467
MB0111000,Assen.,PA RIO PRETO (MB0111000),MB0111000,296.6805391064709,294.9219925484775,48,99.40725921447704
MB0112000,Assen.,PA ESCALADA DO NORTE II LOTE 28 (MB0112000),MB0112000,41.58078871700371,16.464215945244167,10,39.59572786677666
MB0113000,Assen.,PA PRIMAVERA E OUTROS (MB0113000),MB0113000,27.877542970722725,27.399885024354568,7,98.28658520275694
MB0115000,Assen.,PA RAIMUNDO CORREIA - LOTE 81 (MB0115000),MB0115000,49.513974062713814,49.453406910163736,12,99.87767664846824
MB0116000,Assen.,PA MAGDALENA NICOLINA RIVETTI (MB0116000),MB0116000,140.12828691411835,139.06449014948205,10,99.24084081232772
MB0117000,Assen.,PA TRÊS RIOS (MB0117000),MB0117000,52.27752612525595,51.85820345212312,9,99.1978911317874
MB0118000,Assen.,PA MILHOMEM (MB0118000),MB0118000,15.466965281911095,15.020304983205458,1,97.11216589315025
MB0030000,Assen.,PA VERMELHO E PRETO (MB0030000),MB0030000,42.70339058640892,38.499345442885804,5,90.15524274350916
MB0123000,Assen.,PA BENFICA (MB0123000),MB0123000,95.40693182887189,94.55693523971905,39,99.10908298500003
MB0124000,Assen.,PA LUCIANA (MB0124000),MB0124000,640.8873585666186,640.5414360292632,141,99.94602444053055
MB0119000,Assen.,PA PE JOSIMO TAVARES (MB0119000),MB0119000,620.0038942816595,466.6765079730453,11,75.26993173385462
MB0120000,Assen.,PA POÇO RICO (MB0120000),MB0120000,37.145825088487264,30.27625975609903,5,81.50649415910446
MB0121000,Assen.,PA OZIEL PEREIRA (MB0121000),MB0121000,136.69887211038795,132.52955078616532,10,96.949995812068
MB0122000,Assen.,PA PROGRESSO (MB0122000),MB0122000,102.56819140248817,102.21918282857519,5,99.65973020568975
MB0127000,Assen.,PA AÇAIZAL (MB0127000),MB0127000,37.46948296692435,28.91656653044694,3,77.17364703423483
MB0128000,Assen.,PA PATAUÁ (MB0128000),MB0128000,69.11213963920135,69.07031558933792,10,99.93948378666647
MB0129000,Assen.,PA LINDOESTE (MB0129000),MB0129000,120.34069651600942,115.93779715411318,19,96.34130473782783
MB0130000,Assen.,PA ANGICAL (MB0130000),MB0130000,42.66399988242643,34.84889020356648,3,81.68219177668091
MB0131000,Assen.,PA JOSE MARTINS PESSOA (MB0131000),MB0131000,20.146166270296387,19.60026126964099,3,97.29027849104827
MB0132000,Assen.,PA COCALÃNDIA (MB0132000),MB0132000,40.32130529248529,39.569954835955976,1,98.13659193054609
MB0133000,Assen.,PA JAGUATIARA (MB0133000),MB0133000,30.62750058184791,30.6275002360894,3,99.9999988710848
MB0134000,Assen.,PA BARREIRO COCAL (MB0134000),MB0134000,82.18073583917543,48.39767898904069,10,58.891756680973394
MB0135000,Assen.,PA MORESCHI (MB0135000),MB0135000,41.60612926989008,40.204904859028986,3,96.6321682995992
MB0136000,Assen.,PA LAJEDO (MB0136000),MB0136000,53.878659944068154,53.637098558891516,9,99.55165665696325
MB0137000,Assen.,PA PARAISO DO ARAGUAIA (MB0137000),MB0137000,45.489917038690365,42.916715395413284,4,94.34335824114935
MB0138000,Assen.,PA 1º DE MARÇO (MB0138000),MB0138000,109.47576295951033,108.92529186030961,4,99.4971753707674
MB0139000,Assen.,PA SÃO PAULO DAS CACHOEIRAS (MB0139000),MB0139000,85.00488416108654,70.21460705571447,20,82.6006737714693
MB0146000,Assen.,PA INDIAPORÃ (MB0146000),MB0146000,28.114622071759232,22.653637324558613,3,80.57599802244503
MB0147000,Assen.,PA AGROPECUS II (MB0147000),MB0147000,51.67570327724821,33.07246056610361,8,64.00002025838855
MB0148000,Assen.,PA ARAXÁ (MB0148000),MB0148000,16.574385338328526,16.201303562115104,2,97.74904608166275
MB0150000,Assen.,PA ENTRE RIOS  I LOTES 76 (MB0150000),MB0150000,43.414684174056866,30.72175772024812,10,70.76351770078382
MB0152000,Assen.,PA MURIÇOCA (MB0152000),MB0152000,13.505516999595804,13.501935743158247,4,99.97348301114528
MB0153000,Assen.,PA DIUTÁ (MB0153000),MB0153000,11.610992157591385,9.832003819289264,2,84.67841236858472
MB0155000,Assen.,PA FRUTÃO (MB0155000),MB0155000,174.00514754016007,173.24000568984346,36,99.56027631300964
MB0156000,Assen.,PA SERRA AZUL (MB0156000),MB0156000,37.32736798124787,36.933782605807835,8,98.94558497765566
MB0157000,Assen.,PA PRIMAVERA DO ARAGUAIA (MB0157000),MB0157000,33.04866541124288,32.609508134480286,1,98.67117999683825
MB0158000,Assen.,PA BOA ESPERANÇA (MB0158000),MB0158000,18.486564023051308,17.601314874302837,1,95.21139164830936
MB0159000,Assen.,PA VOLTA DO TAPIRAPÉ (MB0159000),MB0159000,210.6478413828635,209.48837346353938,34,99.44957047187741
MB0160000,Assen.,PA ESCADA ALTA (MB0160000),MB0160000,32.89100683620044,32.78577706455014,4,99.68006521608064
MB0161000,Assen.,PA SANTA CRUZ (MB0161000),MB0161000,19.303686731721484,15.827547135164753,2,81.9923538707016
MB0163000,Assen.,PA PIMENTEIRA (MB0163000),MB0163000,33.468629562344645,32.19651643809303,1,96.19908809865683
MB0164000,Assen.,PA PENSÃO DA ONÇA (MB0164000),MB0164000,60.73501432706347,52.805087537557455,9,86.9434017965277
MB0165000,Assen.,PA NOVA ESPERANÇA (MB0165000),MB0165000,109.32049172767,85.48623395330341,24,78.19781323913134
MB0166000,Assen.,PA SÃO BRAZ (MB0166000),MB0166000,30.027956265338492,27.114262620374852,2,90.29673008972995
MB0167000,Assen.,PA DOS BANDEIRANTES (MB0167000),MB0167000,47.650828699278996,47.323113342342886,15,99.3122567521243
MB0170000,Assen.,PA VOLTA GRANDE (MB0170000),MB0170000,140.44465673099057,139.98609025318996,20,99.67348955205966
MB0171000,Assen.,PA SÃO RAIMUNDO (MB0171000),MB0171000,9.852706706064833,8.04233974147173,2,81.62568907609185
MB0172000,Assen.,PA LANA (MB0172000),MB0172000,24.045776113996755,23.698108010738434,2,98.55414064569973
MB0173000,Assen.,PA BARRO PRETO (MB0173000),MB0173000,25.84567637075179,25.805167076168196,3,99.84326471475346
MB0174000,Assen.,PA CALIFORNIA (MB0174000),MB0174000,22.19607917122862,22.02145127327452,5,99.21324889586597
MB0175000,Assen.,PA DO MEIO (MB0175000),MB0175000,34.3967276750583,34.30268757710081,10,99.72660161499701
MB0176000,Assen.,PA GAMELEIRA AÇÚ (MB0176000),MB0176000,33.36702981030566,33.277976741753115,8,99.73311059132676
MB0177000,Assen.,PA GRANDE VITORIA (MB0177000),MB0177000,46.70923883002121,46.013021383952655,4,98.5094652289194
MB0178000,Assen.,PA TERRA ROXA (MB0178000),MB0178000,31.06319328878033,31.012570258290147,5,99.83703211057677
MB0181000,Assen.,PA ENTRE RIOS II LOTE 79 (MB0181000),MB0181000,36.97281954579517,13.341615804462398,3,36.08492933014547
MB0182000,Assen.,PA ENTRE RIOS III LOTE 80 (MB0182000),MB0182000,44.487922576280106,42.93629252176222,7,96.51224430213071
MB0183000,Assen.,PA MANUELITO (MB0183000),MB0183000,21.861534057747686,18.90215042049814,1,86.46305593453654
